timestamp,trade_volume,best_ask,best_bid,ask_size,bid_size
2016-01-04 10:00:00,22000.0,986.0,985.0,11000.0,37000.0
2016-01-04 10:01:00,0.0,986.0,985.0,4000.0,40000.0
2016-01-04 10:02:00,0.0,986.0,985.0,3000.0,41000.0
2016-01-04 10:03:00,3000.0,987.0,986.0,3000.0,9000.0
2016-01-04 10:04:00,11000.0,989.0,987.0,17000.0,14000.0
2016-01-04 10:05:00,0.0,989.0,987.0,17000.0,13000.0
2016-01-04 10:06:00,3000.0,989.0,988.0,3000.0,13000.0
2016-01-04 10:07:00,1000.0,989.0,988.0,7000.0,7000.0
2016-01-04 10:08:00,42000.0,989.0,988.0,3000.0,5000.0
2016-01-04 10:09:00,0.0,989.0,988.0,4000.0,5000.0
2016-01-04 10:10:00,7000.0,990.0,988.0,32000.0,6000.0
2016-01-04 10:11:00,0.0,990.0,988.0,19000.0,16000.0
2016-01-04 10:12:00,0.0,990.0,989.0,15000.0,3000.0
2016-01-04 10:13:00,2000.0,990.0,988.0,26000.0,16000.0
2016-01-04 10:14:00,1000.0,990.0,988.0,26000.0,13000.0
2016-01-04 10:15:00,1000.0,990.0,988.0,24000.0,15000.0
2016-01-04 10:16:00,8000.0,989.0,987.0,17000.0,26000.0
2016-01-04 10:17:00,1000.0,988.0,987.0,3000.0,13000.0
2016-01-04 10:18:00,13000.0,988.0,986.0,15000.0,42000.0
2016-01-04 10:19:00,2000.0,988.0,986.0,15000.0,46000.0
2016-01-04 10:20:00,3000.0,988.0,986.0,21000.0,39000.0
2016-01-04 10:21:00,0.0,988.0,986.0,16000.0,39000.0
2016-01-04 10:22:00,3000.0,988.0,986.0,16000.0,44000.0
2016-01-04 10:23:00,0.0,988.0,987.0,10000.0,4000.0
2016-01-04 10:24:00,0.0,988.0,987.0,12000.0,5000.0
2016-01-04 10:25:00,2000.0,989.0,987.0,25000.0,20000.0
2016-01-04 10:26:00,0.0,989.0,987.0,38000.0,13000.0
2016-01-04 10:27:00,1000.0,989.0,987.0,30000.0,17000.0
2016-01-04 10:28:00,0.0,989.0,988.0,19000.0,8000.0
2016-01-04 10:29:00,2000.0,989.0,988.0,14000.0,9000.0
2016-01-04 10:30:00,8000.0,989.0,987.0,28000.0,22000.0
2016-01-04 10:31:00,0.0,989.0,987.0,34000.0,19000.0
2016-01-04 10:32:00,1000.0,988.0,987.0,3000.0,14000.0
2016-01-04 10:33:00,7000.0,987.0,986.0,6000.0,32000.0
2016-01-04 10:34:00,0.0,987.0,986.0,10000.0,25000.0
2016-01-04 10:35:00,23000.0,986.0,985.0,5000.0,28000.0
2016-01-04 10:36:00,0.0,986.0,985.0,5000.0,30000.0
2016-01-04 10:37:00,2000.0,986.0,985.0,7000.0,25000.0
2016-01-04 10:38:00,0.0,986.0,985.0,10000.0,29000.0
2016-01-04 10:39:00,0.0,986.0,985.0,18000.0,27000.0
2016-01-04 10:40:00,29000.0,985.0,984.0,15000.0,16000.0
2016-01-04 10:41:00,6000.0,986.0,984.0,15000.0,24000.0
2016-01-04 10:42:00,0.0,986.0,984.0,17000.0,26000.0
2016-01-04 10:43:00,1000.0,987.0,985.0,27000.0,17000.0
2016-01-04 10:44:00,8000.0,987.0,985.0,23000.0,14000.0
2016-01-04 10:45:00,5000.0,986.0,984.0,42000.0,20000.0
2016-01-04 10:46:00,0.0,986.0,984.0,42000.0,24000.0
2016-01-04 10:47:00,0.0,985.0,984.0,3000.0,18000.0
2016-01-04 10:48:00,3000.0,986.0,984.0,35000.0,21000.0
2016-01-04 10:49:00,21000.0,984.0,983.0,12000.0,10000.0
2016-01-04 10:50:00,36000.0,983.0,981.0,29000.0,32000.0
2016-01-04 10:51:00,0.0,982.0,981.0,11000.0,13000.0
2016-01-04 10:52:00,23000.0,982.0,980.0,17000.0,46000.0
2016-01-04 10:53:00,1000.0,982.0,980.0,18000.0,31000.0
2016-01-04 10:54:00,1000.0,981.0,980.0,5000.0,29000.0
2016-01-04 10:55:00,0.0,981.0,980.0,9000.0,29000.0
2016-01-04 10:56:00,0.0,981.0,980.0,3000.0,34000.0
2016-01-04 10:57:00,35000.0,980.0,979.0,3000.0,14000.0
2016-01-04 10:58:00,24000.0,978.0,977.0,1000.0,12000.0
2016-01-04 10:59:00,4000.0,979.0,977.0,6000.0,23000.0
2016-01-04 11:00:00,16000.0,978.0,977.0,9000.0,1000.0
2016-01-04 11:01:00,22000.0,976.0,975.0,1000.0,16000.0
2016-01-04 11:02:00,4000.0,977.0,976.0,1000.0,13000.0
2016-01-04 11:03:00,2000.0,979.0,977.0,16000.0,18000.0
2016-01-04 11:04:00,0.0,978.0,977.0,8000.0,9000.0
2016-01-04 11:05:00,8000.0,977.0,976.0,10000.0,11000.0
2016-01-04 11:06:00,23000.0,977.0,976.0,4000.0,13000.0
2016-01-04 11:07:00,4000.0,978.0,976.0,23000.0,22000.0
2016-01-04 11:08:00,0.0,978.0,976.0,23000.0,21000.0
2016-01-04 11:09:00,19000.0,979.0,977.0,19000.0,16000.0
2016-01-04 11:10:00,18000.0,977.0,976.0,11000.0,6000.0
2016-01-04 11:11:00,2000.0,978.0,976.0,25000.0,19000.0
2016-01-04 11:12:00,0.0,978.0,976.0,17000.0,18000.0
2016-01-04 11:13:00,1000.0,978.0,977.0,8000.0,2000.0
2016-01-04 11:14:00,32000.0,977.0,975.0,15000.0,37000.0
2016-01-04 11:15:00,1000.0,976.0,975.0,10000.0,22000.0
2016-01-04 11:16:00,36000.0,977.0,975.0,18000.0,29000.0
2016-01-04 11:17:00,11000.0,977.0,975.0,13000.0,34000.0
2016-01-04 11:18:00,1000.0,977.0,975.0,16000.0,30000.0
2016-01-04 11:19:00,5000.0,977.0,976.0,1000.0,8000.0
2016-01-04 11:20:00,26000.0,975.0,974.0,6000.0,16000.0
2016-01-04 11:21:00,1000.0,975.0,974.0,6000.0,16000.0
2016-01-04 11:22:00,14000.0,975.0,973.0,22000.0,8000.0
2016-01-04 11:23:00,0.0,974.0,973.0,4000.0,8000.0
2016-01-04 11:24:00,4000.0,975.0,973.0,18000.0,18000.0
2016-01-04 11:25:00,20000.0,975.0,973.0,14000.0,17000.0
2016-01-04 11:26:00,8000.0,974.0,972.0,13000.0,26000.0
2016-01-04 11:27:00,1000.0,973.0,972.0,7000.0,13000.0
2016-01-04 11:28:00,39000.0,973.0,971.0,19000.0,8000.0
2016-01-04 11:29:00,3000.0,973.0,971.0,6000.0,3000.0
2016-01-04 11:30:00,1000.0,973.0,971.0,6000.0,2000.0
2016-01-04 13:00:00,9000.0,972.0,971.0,3000.0,16000.0
2016-01-04 13:01:00,2000.0,973.0,972.0,12000.0,6000.0
2016-01-04 13:02:00,4000.0,973.0,972.0,9000.0,12000.0
2016-01-04 13:03:00,0.0,973.0,972.0,8000.0,16000.0
2016-01-04 13:04:00,8000.0,973.0,971.0,22000.0,27000.0
2016-01-04 13:05:00,5000.0,973.0,971.0,9000.0,39000.0
2016-01-04 13:06:00,0.0,973.0,971.0,17000.0,42000.0
2016-01-04 13:07:00,0.0,973.0,971.0,11000.0,45000.0
2016-01-04 13:08:00,3000.0,972.0,971.0,4000.0,33000.0
2016-01-04 13:09:00,0.0,972.0,971.0,5000.0,34000.0
2016-01-04 13:10:00,2000.0,972.0,971.0,9000.0,23000.0
2016-01-04 13:11:00,31000.0,973.0,972.0,16000.0,4000.0
2016-01-04 13:12:00,6000.0,973.0,971.0,27000.0,22000.0
2016-01-04 13:13:00,0.0,973.0,971.0,25000.0,37000.0
2016-01-04 13:14:00,0.0,973.0,972.0,5000.0,12000.0
2016-01-04 13:15:00,6000.0,973.0,971.0,23000.0,25000.0
2016-01-04 13:16:00,16000.0,971.0,970.0,5000.0,12000.0
2016-01-04 13:17:00,6000.0,971.0,970.0,4000.0,19000.0
2016-01-04 13:18:00,0.0,971.0,970.0,9000.0,14000.0
2016-01-04 13:19:00,16000.0,972.0,970.0,27000.0,30000.0
2016-01-04 13:20:00,6000.0,972.0,970.0,9000.0,34000.0
2016-01-04 13:21:00,0.0,972.0,970.0,8000.0,35000.0
2016-01-04 13:22:00,3000.0,971.0,970.0,2000.0,16000.0
2016-01-04 13:23:00,1000.0,971.0,970.0,4000.0,13000.0
2016-01-04 13:24:00,0.0,971.0,970.0,5000.0,15000.0
2016-01-04 13:25:00,13000.0,970.0,969.0,7000.0,10000.0
2016-01-04 13:26:00,7000.0,971.0,969.0,30000.0,30000.0
2016-01-04 13:27:00,13000.0,969.0,968.0,3000.0,15000.0
2016-01-04 13:28:00,4000.0,970.0,968.0,30000.0,36000.0
2016-01-04 13:29:00,5000.0,970.0,968.0,18000.0,34000.0
2016-01-04 13:30:00,2000.0,970.0,968.0,26000.0,49000.0
2016-01-04 13:31:00,1000.0,970.0,969.0,10000.0,13000.0
2016-01-04 13:32:00,9000.0,971.0,969.0,18000.0,31000.0
2016-01-04 13:33:00,0.0,971.0,970.0,16000.0,8000.0
2016-01-04 13:34:00,0.0,971.0,970.0,9000.0,18000.0
2016-01-04 13:35:00,15000.0,972.0,971.0,10000.0,7000.0
2016-01-04 13:36:00,14000.0,972.0,970.0,23000.0,24000.0
2016-01-04 13:37:00,16000.0,971.0,970.0,7000.0,6000.0
2016-01-04 13:38:00,4000.0,971.0,970.0,7000.0,18000.0
2016-01-04 13:39:00,19000.0,970.0,969.0,12000.0,11000.0
2016-01-04 13:40:00,203000.0,969.0,967.0,24000.0,18000.0
2016-01-04 13:41:00,1000.0,968.0,967.0,4000.0,22000.0
2016-01-04 13:42:00,14000.0,968.0,967.0,4000.0,19000.0
2016-01-04 13:43:00,15000.0,969.0,967.0,25000.0,34000.0
2016-01-04 13:44:00,4000.0,969.0,968.0,12000.0,6000.0
2016-01-04 13:45:00,15000.0,968.0,966.0,20000.0,33000.0
2016-01-04 13:46:00,1000.0,968.0,967.0,7000.0,19000.0
2016-01-04 13:47:00,17000.0,968.0,966.0,19000.0,38000.0
2016-01-04 13:48:00,0.0,968.0,967.0,7000.0,13000.0
2016-01-04 13:49:00,5000.0,969.0,967.0,19000.0,33000.0
2016-01-04 13:50:00,0.0,969.0,967.0,18000.0,35000.0
2016-01-04 13:51:00,1000.0,969.0,968.0,15000.0,1000.0
2016-01-04 13:52:00,1000.0,968.0,967.0,10000.0,19000.0
2016-01-04 13:53:00,9000.0,968.0,967.0,13000.0,18000.0
2016-01-04 13:54:00,0.0,968.0,967.0,14000.0,21000.0
2016-01-04 13:55:00,0.0,968.0,967.0,12000.0,17000.0
2016-01-04 13:56:00,0.0,968.0,967.0,12000.0,20000.0
2016-01-04 13:57:00,1000.0,968.0,967.0,5000.0,30000.0
2016-01-04 13:58:00,5000.0,969.0,968.0,16000.0,12000.0
2016-01-04 13:59:00,0.0,969.0,968.0,18000.0,13000.0
2016-01-04 14:00:00,14000.0,968.0,967.0,8000.0,17000.0
2016-01-04 14:01:00,8000.0,969.0,967.0,25000.0,29000.0
2016-01-04 14:02:00,19000.0,968.0,966.0,22000.0,24000.0
2016-01-04 14:03:00,0.0,968.0,966.0,20000.0,38000.0
2016-01-04 14:04:00,7000.0,969.0,968.0,13000.0,5000.0
2016-01-04 14:05:00,10000.0,969.0,968.0,13000.0,5000.0
2016-01-04 14:06:00,7000.0,969.0,968.0,22000.0,2000.0
2016-01-04 14:07:00,2000.0,968.0,967.0,11000.0,12000.0
2016-01-04 14:08:00,18000.0,968.0,966.0,32000.0,39000.0
2016-01-04 14:09:00,1000.0,968.0,967.0,11000.0,9000.0
2016-01-04 14:10:00,14000.0,968.0,967.0,28000.0,1000.0
2016-01-04 14:11:00,5000.0,968.0,966.0,38000.0,42000.0
2016-01-04 14:12:00,2000.0,968.0,966.0,42000.0,44000.0
2016-01-04 14:13:00,0.0,968.0,966.0,44000.0,51000.0
2016-01-04 14:14:00,0.0,968.0,966.0,36000.0,51000.0
2016-01-04 14:15:00,41000.0,968.0,967.0,13000.0,14000.0
2016-01-04 14:16:00,25000.0,968.0,967.0,16000.0,3000.0
2016-01-04 14:17:00,4000.0,968.0,966.0,27000.0,53000.0
2016-01-04 14:18:00,0.0,968.0,967.0,18000.0,5000.0
2016-01-04 14:19:00,0.0,968.0,967.0,19000.0,9000.0
2016-01-04 14:20:00,1000.0,968.0,967.0,21000.0,10000.0
2016-01-04 14:21:00,2000.0,968.0,967.0,20000.0,15000.0
2016-01-04 14:22:00,0.0,968.0,967.0,20000.0,26000.0
2016-01-04 14:23:00,28000.0,967.0,966.0,19000.0,33000.0
2016-01-04 14:24:00,0.0,967.0,966.0,30000.0,29000.0
2016-01-04 14:25:00,32000.0,966.0,965.0,18000.0,79000.0
2016-01-04 14:26:00,34000.0,967.0,966.0,38000.0,8000.0
2016-01-04 14:27:00,8000.0,968.0,967.0,15000.0,5000.0
2016-01-04 14:28:00,7000.0,969.0,967.0,34000.0,27000.0
2016-01-04 14:29:00,3000.0,968.0,967.0,11000.0,9000.0
2016-01-04 14:30:00,4000.0,967.0,966.0,7000.0,16000.0
2016-01-04 14:31:00,9000.0,967.0,965.0,31000.0,82000.0
2016-01-04 14:32:00,5000.0,967.0,966.0,9000.0,20000.0
2016-01-04 14:33:00,0.0,967.0,966.0,18000.0,16000.0
2016-01-04 14:34:00,23000.0,967.0,966.0,27000.0,3000.0
2016-01-04 14:35:00,0.0,967.0,966.0,29000.0,8000.0
2016-01-04 14:36:00,9000.0,967.0,966.0,33000.0,6000.0
2016-01-04 14:37:00,28000.0,967.0,965.0,42000.0,70000.0
2016-01-04 14:38:00,0.0,966.0,965.0,18000.0,68000.0
2016-01-04 14:39:00,79000.0,965.0,964.0,11000.0,11000.0
2016-01-04 14:40:00,41000.0,965.0,963.0,31000.0,30000.0
2016-01-04 14:41:00,2000.0,965.0,963.0,34000.0,34000.0
2016-01-04 14:42:00,0.0,964.0,963.0,16000.0,23000.0
2016-01-04 14:43:00,23000.0,965.0,963.0,33000.0,44000.0
2016-01-04 14:44:00,0.0,965.0,964.0,31000.0,12000.0
2016-01-04 14:45:00,0.0,965.0,964.0,20000.0,21000.0
2016-01-04 14:46:00,59000.0,966.0,964.0,39000.0,37000.0
2016-01-04 14:47:00,6000.0,966.0,964.0,48000.0,41000.0
2016-01-04 14:48:00,7000.0,966.0,964.0,50000.0,39000.0
2016-01-04 14:49:00,10000.0,966.0,964.0,28000.0,52000.0
2016-01-04 14:50:00,20000.0,966.0,964.0,45000.0,52000.0
2016-01-04 14:51:00,4000.0,966.0,964.0,35000.0,54000.0
2016-01-04 14:52:00,12000.0,967.0,966.0,32000.0,2000.0
2016-01-04 14:53:00,3000.0,967.0,965.0,43000.0,50000.0
2016-01-04 14:54:00,11000.0,967.0,966.0,25000.0,3000.0
2016-01-04 14:55:00,1000.0,967.0,966.0,33000.0,11000.0
2016-01-04 14:56:00,4000.0,967.0,966.0,32000.0,15000.0
2016-01-04 14:57:00,10000.0,967.0,966.0,24000.0,28000.0
2016-01-04 14:58:00,38000.0,968.0,967.0,3000.0,22000.0
2016-01-04 14:59:00,60000.0,969.0,968.0,44000.0,5000.0
2016-01-04 15:00:00,350000.0,969.0,968.0,36000.0,4000.0
2016-01-05 10:00:00,3000.0,965.0,963.0,15000.0,31000.0
2016-01-05 10:01:00,3000.0,966.0,964.0,11000.0,42000.0
2016-01-05 10:02:00,13000.0,967.0,965.0,23000.0,28000.0
2016-01-05 10:03:00,46000.0,966.0,965.0,12000.0,5000.0
2016-01-05 10:04:00,0.0,966.0,965.0,19000.0,3000.0
2016-01-05 10:05:00,1000.0,966.0,965.0,14000.0,7000.0
2016-01-05 10:06:00,0.0,966.0,965.0,7000.0,10000.0
2016-01-05 10:07:00,6000.0,967.0,966.0,23000.0,5000.0
2016-01-05 10:08:00,5000.0,967.0,965.0,28000.0,12000.0
2016-01-05 10:09:00,10000.0,966.0,964.0,20000.0,41000.0
2016-01-05 10:10:00,0.0,966.0,965.0,8000.0,3000.0
2016-01-05 10:11:00,0.0,966.0,965.0,16000.0,6000.0
2016-01-05 10:12:00,8000.0,966.0,964.0,17000.0,44000.0
